length_of_arr,no_compares,no_swaps,time
1700,20145,23346,0.026445865631103516
1700,19507,25230,0.027554750442504883
1700,21463,26682,0.028244733810424805
1700,23082,26956,0.03020310401916504
1700,21772,23849,0.02704143524169922
1700,21577,24580,0.027520418167114258
1700,21175,24855,0.0280306339263916
1700,21239,24975,0.028404712677001953
1700,23757,29963,0.03346371650695801
1700,20655,24190,0.0277860164642334
1700,22866,26698,0.030920028686523438
1700,21110,26580,0.0317990779876709
1700,20794,26391,0.04561138153076172
1700,23125,27148,0.030501842498779297
1700,22447,26507,0.037994384765625
1700,22783,26766,0.05498147010803223
1700,22756,25581,0.04333782196044922
1700,23064,26129,0.03530168533325195
1700,21662,27383,0.030643463134765625
1700,20141,24244,0.025568008422851562
1700,20987,25495,0.03291893005371094
1700,20632,24334,0.0299379825592041
1700,21610,25030,0.029041051864624023
1700,22284,24335,0.029267072677612305
1700,21604,25013,0.02888774871826172
1700,19762,25547,0.026964426040649414
1700,20429,24636,0.027456998825073242
1700,20885,24288,0.03015422821044922
1700,25010,27619,0.033202409744262695
1700,21918,24819,0.029584646224975586
1700,22382,26466,0.030084609985351562
1700,23489,29569,0.03205418586730957
1700,22307,26151,0.034837961196899414
1700,20405,25409,0.02669501304626465
1700,23755,26785,0.0318601131439209
1700,21831,25565,0.02865767478942871
1700,21263,26453,0.029057979583740234
1700,21405,25360,0.028566837310791016
1700,23712,26332,0.05243539810180664
1700,19565,23605,0.04793834686279297
1700,20778,25206,0.05003643035888672
1700,22602,28328,0.03912639617919922
1700,20625,28046,0.02904343605041504
1700,20775,23866,0.027017831802368164
1700,21139,26025,0.02785348892211914
1700,21081,24886,0.02769780158996582
1700,21537,25985,0.02974724769592285
1700,21386,26726,0.029553651809692383
1800,21343,26607,0.02897024154663086
1800,22734,27851,0.03046274185180664
1800,22930,26213,0.030713319778442383
1800,23024,26611,0.030614614486694336
1800,23058,27561,0.037390708923339844
1800,24919,28761,0.03307390213012695
1800,24802,27804,0.03246569633483887
1800,24696,29246,0.03299069404602051
1800,22156,26795,0.0294952392578125
1800,22463,26675,0.028644323348999023
1800,26242,29895,0.03441309928894043
1800,22947,26066,0.030867815017700195
1800,23752,30010,0.05082440376281738
1800,23020,26888,0.056081533432006836
1800,25293,29759,0.06323671340942383
1800,22355,25695,0.03557085990905762
1800,23281,26573,0.030261516571044922
1800,24127,27007,0.04407191276550293
1800,23208,28790,0.057422637939453125
1800,23367,29379,0.06014060974121094
1800,21335,27507,0.053269147872924805
1800,25554,29464,0.06045413017272949
1800,23369,28034,0.05660533905029297
1800,23154,28269,0.04500913619995117
1800,23817,29380,0.03311777114868164
1800,26483,29880,0.0342869758605957
1800,23960,29137,0.03276824951171875
1800,22753,25750,0.05578947067260742
1800,22789,25869,0.05649447441101074
1800,23482,27418,0.06013202667236328
1800,23829,28570,0.05831718444824219
1800,23516,27192,0.03771400451660156
1800,23411,26475,0.030586719512939453
1800,21106,27436,0.029262542724609375
1800,22076,26451,0.029102325439453125
1800,24222,28729,0.03283405303955078
1800,22967,26131,0.02967071533203125
1800,23071,26591,0.030009984970092773
1800,22268,26983,0.02963709831237793
1800,21927,28172,0.030059814453125
1800,24109,28101,0.03885626792907715
1800,22956,27948,0.04357719421386719
1800,22373,25709,0.03979349136352539
1800,21494,27187,0.03965282440185547
1800,22331,26560,0.02995014190673828
1800,21031,25717,0.02736973762512207
1800,21437,27315,0.029217243194580078
1800,22004,27699,0.030010223388671875
1800,22888,27916,0.0305936336517334
1800,24672,27852,0.0501558780670166
1900,23189,28006,0.05942583084106445
1900,23846,28495,0.05981183052062988
1900,24926,30410,0.06516909599304199
1900,25138,28582,0.06355524063110352
1900,22435,28092,0.05744624137878418
1900,25829,35549,0.07295489311218262
1900,23515,27479,0.05836343765258789
1900,25457,28771,0.06277990341186523
1900,23178,27879,0.060212135314941406
1900,26131,30081,0.06632089614868164
1900,22799,27256,0.057245492935180664
1900,24790,29393,0.06318259239196777
1900,22772,28622,0.05916476249694824
1900,23770,28330,0.05994057655334473
1900,25527,30913,0.06607866287231445
1900,24386,28560,0.06139993667602539
1900,25165,29039,0.061846017837524414
1900,25947,30224,0.06552505493164062
1900,23701,30216,0.06270074844360352
1900,23861,29997,0.06203150749206543
1900,23926,29224,0.06104564666748047
1900,26618,28989,0.06352925300598145
1900,23129,28245,0.05930352210998535
1900,24797,28846,0.06337261199951172
1900,25135,29464,0.06363654136657715
1900,25230,32882,0.06757545471191406
1900,24345,28690,0.06256675720214844
1900,23741,29219,0.06197619438171387
1900,22662,27201,0.05821061134338379
1900,26410,30906,0.06457972526550293
1900,22080,29233,0.058846473693847656
1900,24204,30628,0.0640571117401123
1900,25073,29387,0.06318163871765137
1900,26563,29897,0.06619024276733398
1900,26252,29706,0.06644797325134277
1900,25672,28937,0.06416606903076172
1900,25523,29880,0.06537008285522461
1900,26808,30094,0.06554722785949707
1900,24501,31010,0.06421208381652832
1900,25524,28377,0.0613255500793457
1900,23457,27411,0.059205055236816406
1900,22911,28326,0.05829143524169922
1900,23497,27995,0.05936884880065918
1900,27441,30547,0.06862235069274902
1900,23854,29114,0.061029911041259766
1900,25382,30289,0.06532406806945801
1900,23261,27040,0.059076786041259766
1900,23368,28111,0.059723854064941406
1900,24247,28705,0.06015634536743164
1900,26544,31649,0.06830000877380371
2000,27718,36021,0.07397699356079102
2000,23516,31022,0.06170916557312012
2000,25410,29443,0.07884597778320312
2000,27709,33140,0.07158637046813965
2000,25339,29111,0.07811474800109863
2000,26878,30869,0.04840731620788574
2000,24935,29818,0.03344583511352539
2000,25611,30748,0.03404378890991211
2000,31731,36706,0.04365658760070801
2000,24566,29730,0.03291797637939453
2000,27088,31677,0.03603839874267578
2000,25098,29055,0.03313422203063965
2000,26974,30344,0.03615379333496094
2000,27347,30308,0.03648829460144043
2000,25580,29334,0.033005475997924805
2000,26938,32620,0.036305904388427734
2000,25309,29547,0.033976078033447266
2000,26025,31971,0.03532147407531738
2000,24808,29687,0.03434014320373535
2000,31780,35799,0.042948007583618164
2000,25264,29849,0.03425312042236328
2000,25145,31199,0.03499794006347656
2000,28903,32759,0.03936576843261719
2000,25096,29650,0.06194734573364258
2000,23117,31462,0.0628364086151123
2000,28476,33058,0.07201075553894043
2000,23927,27903,0.057630300521850586
2000,29388,33757,0.07341551780700684
2000,25432,29905,0.06469464302062988
2000,27225,31778,0.06678414344787598
2000,26183,29755,0.06504511833190918
2000,25515,30970,0.06615018844604492
2000,27280,32044,0.06777429580688477
2000,24964,29840,0.06344342231750488
2000,26693,33979,0.06996393203735352
2000,26330,30713,0.06652998924255371
2000,26055,30924,0.06541061401367188
2000,25538,29261,0.06402015686035156
2000,25178,30695,0.06437015533447266
2000,24297,30580,0.0628960132598877
2000,25360,33385,0.06679868698120117
2000,29112,32148,0.07175803184509277
2000,27134,32252,0.06923890113830566
2000,25517,35313,0.07239198684692383
2000,28442,31384,0.07059192657470703
2000,26268,30808,0.06523823738098145
2000,23542,31680,0.06383156776428223
2000,25303,31221,0.06462216377258301
2000,26137,32033,0.060036420822143555
2000,26113,29239,0.03813672065734863
2100,27940,34161,0.06983613967895508
2100,26088,34126,0.03567218780517578
2100,31386,37857,0.042499542236328125
2100,25814,30215,0.03383040428161621
2100,27920,32757,0.036699533462524414
2100,26060,30920,0.03339433670043945
2100,26957,31760,0.03554725646972656
2100,25919,32725,0.03504323959350586
2100,27890,35633,0.03994274139404297
2100,26946,32359,0.0411074161529541
2100,27121,32143,0.04167938232421875
2100,28727,32533,0.03886556625366211
2100,26973,31552,0.04338216781616211
2100,25968,30036,0.04259610176086426
2100,27047,34224,0.0377042293548584
2100,26733,30789,0.03455853462219238
2100,28159,32347,0.04850268363952637
2100,27922,34299,0.03957939147949219
2100,27349,31322,0.03688955307006836
2100,26208,29942,0.03509640693664551
2100,28635,36413,0.06397461891174316
2100,26954,31260,0.037335872650146484
2100,27492,32066,0.03829002380371094
2100,27116,31969,0.047220706939697266
2100,26808,32687,0.0642096996307373
2100,27481,32474,0.03606748580932617
2100,24592,33702,0.03402376174926758
2100,27916,33797,0.037612199783325195
2100,26920,31091,0.036386966705322266
2100,27351,32552,0.03622269630432129
2100,28696,32802,0.0393679141998291
2100,28079,36501,0.03945589065551758
2100,26979,31327,0.03534984588623047
2100,26793,31228,0.05380988121032715
2100,31475,36690,0.04427814483642578
2100,28028,31531,0.03525900840759277
2100,25878,32071,0.03609728813171387
2100,27990,34183,0.038256168365478516
2100,28533,32095,0.06568336486816406
2100,31282,36440,0.07869386672973633
2100,29219,32401,0.05279350280761719
2100,28012,32434,0.050887107849121094
2100,26538,31668,0.05746650695800781
2100,26907,31116,0.05575847625732422
2100,28118,32901,0.06368446350097656
2100,27114,31418,0.05903267860412598
2100,28057,35488,0.050606489181518555
2100,25944,30524,0.06261587142944336
2100,27128,32126,0.04818463325500488
2100,27820,32824,0.041227102279663086
2200,27199,34097,0.04783463478088379
2200,29108,33839,0.05098128318786621
2200,28758,33867,0.048444271087646484
2200,27371,33424,0.037506818771362305
2200,30888,34963,0.04200863838195801
2200,26147,33436,0.03608393669128418
2200,28999,37282,0.06296300888061523
2200,30518,38882,0.07224750518798828
2200,28882,32462,0.05936074256896973
2200,27616,36159,0.05964255332946777
2200,31916,34700,0.044942617416381836
2200,28958,35490,0.04083085060119629
2200,29354,34780,0.04058432579040527
2200,28707,34012,0.03840231895446777
2200,29458,32557,0.03747367858886719
2200,29509,34165,0.06773018836975098
2200,30526,35756,0.08255434036254883
2200,27267,35201,0.06968808174133301
2200,27211,33926,0.050507545471191406
2200,29125,35799,0.055739641189575195
2200,27954,32776,0.03604412078857422
2200,30417,38736,0.04228711128234863
2200,29072,33077,0.04034829139709473
2200,27712,32580,0.062284231185913086
2200,27889,33801,0.03908967971801758
2200,27928,33518,0.04647517204284668
2200,28559,33405,0.038987159729003906
2200,29544,33269,0.05084657669067383
2200,31765,36558,0.04762864112854004
2200,27803,33161,0.0599365234375
2200,28681,32453,0.04694724082946777
2200,28161,34637,0.046478271484375
2200,28198,35949,0.0395662784576416
2200,30180,33513,0.044899702072143555
2200,27733,35010,0.039241790771484375
2200,28350,33842,0.040360212326049805
2200,27628,34941,0.0373072624206543
2200,27024,32310,0.03716444969177246
2200,28011,33398,0.041760921478271484
2200,29596,33109,0.037879228591918945
2200,29645,34872,0.041602373123168945
2200,28534,34474,0.03834247589111328
2200,29410,37184,0.03970170021057129
2200,29021,33047,0.0480802059173584
2200,29091,35039,0.03823137283325195
2200,28137,33858,0.041490793228149414
2200,28525,34553,0.03652501106262207
2200,31654,34613,0.037313222885131836
2200,27465,35484,0.034992218017578125
2200,30625,35078,0.03764533996582031
2300,31879,38757,0.04046130180358887
2300,32646,37044,0.040580034255981445
2300,30461,36955,0.04756927490234375
2300,29388,36337,0.08008313179016113
2300,30109,37250,0.0824124813079834
2300,29451,36403,0.08163261413574219
2300,36520,41250,0.0978851318359375
2300,33090,40827,0.09240388870239258
2300,31235,38189,0.08670330047607422
2300,30533,35204,0.07971882820129395
2300,30968,38636,0.08493447303771973
2300,32509,37274,0.08652710914611816
2300,30477,35364,0.08143901824951172
2300,28713,34678,0.07456851005554199
2300,31879,36914,0.08437085151672363
2300,31266,39047,0.09038472175598145
2300,29025,34529,0.07733631134033203
2300,29995,37165,0.0835714340209961
2300,31407,37662,0.08464813232421875
2300,30311,35388,0.08234572410583496
2300,30819,41211,0.08803105354309082
2300,30360,36762,0.08217716217041016
2300,29580,34419,0.08098888397216797
2300,31455,37548,0.08744120597839355
2300,30727,33797,0.08002781867980957
2300,32650,41284,0.09436774253845215
2300,30290,37681,0.07730317115783691
2300,27955,36074,0.07305574417114258
2300,33193,38686,0.09067440032958984
2300,30092,35426,0.0860595703125
2300,36498,42312,0.0992431640625
2300,30684,37326,0.0925290584564209
2300,29285,34888,0.07906770706176758
2300,31559,36061,0.07911896705627441
2300,30201,36292,0.07645821571350098
2300,30650,37529,0.07880926132202148
2300,32074,45359,0.0919947624206543
2300,32226,38681,0.08203315734863281
2300,31493,35821,0.0767827033996582
2300,30062,36163,0.0768742561340332
2300,32460,37393,0.0825948715209961
2300,30945,38750,0.0816504955291748
2300,30371,36077,0.07686996459960938
2300,32974,39186,0.0829610824584961
2300,29290,35483,0.07478117942810059
2300,33070,36593,0.08074283599853516
2300,31659,35503,0.0795600414276123
2300,30835,36421,0.07666730880737305
2300,30418,36266,0.07874321937561035
2300,31064,36282,0.07892894744873047
2400,36065,41571,0.08990478515625
2400,33873,40463,0.08602547645568848
2400,32402,40100,0.08466506004333496
2400,30804,36775,0.07587289810180664
2400,31243,37648,0.08063411712646484
2400,31640,36257,0.07700777053833008
2400,31734,37587,0.07953214645385742
2400,30131,36943,0.07805919647216797
2400,32198,37574,0.08095026016235352
2400,30850,38290,0.08161783218383789
2400,32939,38628,0.08341789245605469
2400,31224,36308,0.0771486759185791
2400,34215,41022,0.08823609352111816
2400,32422,37966,0.0816197395324707
2400,34838,39319,0.08727884292602539
2400,35180,40398,0.0884084701538086
2400,34803,42136,0.08931112289428711
2400,31812,39127,0.08257031440734863
2400,31887,37904,0.08144092559814453
2400,32885,36671,0.080718994140625
2400,33176,37106,0.08253073692321777
2400,30005,37348,0.07769179344177246
2400,34729,40828,0.08892202377319336
2400,31910,37355,0.08595752716064453
2400,32604,39473,0.08495330810546875
2400,34968,38606,0.0851280689239502
2400,31127,36210,0.0782625675201416
2400,31679,39247,0.08255386352539062
2400,32224,37782,0.08124995231628418
2400,32871,42628,0.08795380592346191
2400,30857,38878,0.08030033111572266
2400,33619,40140,0.057528018951416016
2400,31942,37349,0.07813239097595215
2400,34238,43047,0.09069418907165527
2400,31212,37500,0.07894611358642578
2400,33846,39014,0.08405256271362305
2400,32833,40462,0.08652806282043457
2400,29774,37006,0.07764768600463867
2400,32889,37726,0.08185648918151855
2400,29056,37279,0.07743334770202637
2400,34967,38858,0.08631229400634766
2400,31782,41858,0.08537697792053223
2400,33835,41601,0.0856480598449707
2400,31667,40797,0.08780789375305176
2400,30322,38493,0.08011341094970703
2400,36937,41336,0.09109997749328613
2400,29198,38884,0.07944703102111816
2400,32034,37220,0.0817725658416748
2400,31993,37092,0.08214616775512695
2400,33086,38994,0.07260322570800781
2500,32697,39314,0.056349992752075195
2500,35896,44442,0.05012083053588867
2500,34107,40346,0.04611968994140625
2500,30545,38074,0.04031038284301758
2500,35448,40807,0.04781341552734375
2500,33500,40461,0.045935869216918945
2500,33816,38795,0.047106027603149414
2500,32717,40782,0.04726266860961914
2500,37341,42199,0.049187421798706055
2500,35908,40641,0.049163818359375
2500,32610,38620,0.04415273666381836
2500,35345,42112,0.04826641082763672
2500,32365,38924,0.0423281192779541
2500,30216,41182,0.044259071350097656
2500,32420,38892,0.0459291934967041
2500,33291,38632,0.046445608139038086
2500,32383,38785,0.04232597351074219
2500,33351,39538,0.04584789276123047
2500,33519,39387,0.04543590545654297
2500,34434,40816,0.047156572341918945
2500,36361,41711,0.05315876007080078
2500,34642,40823,0.04665398597717285
2500,31764,39354,0.048825979232788086
2500,33789,40728,0.04604911804199219
2500,35658,43956,0.0752565860748291
2500,34825,41852,0.049157142639160156
2500,34546,40065,0.05501890182495117
2500,31263,38628,0.04106497764587402
2500,35290,40431,0.04353666305541992
2500,35586,41609,0.050432443618774414
2500,34609,41322,0.04253792762756348
2500,33107,39435,0.04468989372253418
2500,32181,38552,0.04817962646484375
2500,32313,40120,0.04108691215515137
2500,33861,43282,0.0435636043548584
